isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
0553897845,9780553897845,A GAME OF THRONES,George R R Martin,9,44,http://www.amazon.com/Game-Thrones-Song-Fire-Book-ebook/dp/B000QCS8TW?tag=NYTBS-20,combined-print-and-e-book-fiction,"In the frozen wastes to the north of Winterfell, sinister and supernatural forces are mustering.",2014-07-06
,9780062101204,ORPHAN TRAIN,Christina Baker Kline,10,22,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,combined-print-and-e-book-fiction,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s.,2014-07-06
0316211281,9780316211284,UNLUCKY 13,James Patterson and Maxine Paetro,11,7,http://www.amazon.com/Unlucky-13-Womens-Murder-Club/dp/031621129X?tag=NYTBS-20,combined-print-and-e-book-fiction,"With the return of a killer who was presumed dead, the San Francisco detective Lindsay Boxer and the Women’s Murder Club take action.",2014-07-06
None,A00B00L019TEG,HARDLINE,Meredith Wild,12,1,,combined-print-and-e-book-fiction,"As the bonds between Blake Landon and Erica Hathaway grow tighter, their enemies close in; Book 3 of the Hacker series.",2014-07-06
145552123X,9781455521234,THE TARGET,David Baldacci,13,9,http://www.amazon.com/Target-Will-Robie-David-Baldacci-ebook/dp/B00EHMFC78?tag=NYTBS-20,combined-print-and-e-book-fiction,"As the government hit man Will Robie and his partner, Jessica Reel, prepare for a mission, they face a new adversary.",2014-07-06
,9781101636237,THE HUSBAND'S SECRET,Liane Moriarty,14,42,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,combined-print-and-e-book-fiction,A woman’s life is upended when she discovers a letter from her husband she was not yet meant to read.,2014-07-06
1630350281,9781630350284,THE ARRANGEMENT 15,H M Ward,15,1,http://www.amazon.com/The-Arrangement-15-Ferro-Family-ebook/dp/B00L0STS4K?tag=NYTBS-20,combined-print-and-e-book-fiction,The Ferro Family erotic series continues. ,2014-07-06
,9781476746609,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,16,0,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,combined-print-and-e-book-fiction,The lives of a blind French girl and a gadget-obsessed German boy before and during World War II.,2014-07-06
034554689X,9780345546890,THE ONE AND ONLY,Emily Giffin,17,0,http://www.amazon.com/The-One-Only-A-Novel-ebook/dp/B00F1W0DF4?tag=NYTBS-20,combined-print-and-e-book-fiction,"A woman who has grown up and made her life in a small, football-obsessed Texas town begins to expand her horizons.",2014-07-06
,9780698157217,TERMINAL CITY,Linda Fairstein,18,0,http://www.amazon.com/Terminal-City-Linda-Fairstein-ebook/dp/B00G3L18H4?tag=NYTBS-20,combined-print-and-e-book-fiction,"Alexandra Cooper, a Manhattan assistant district attorney, hunts for a killer in Grand Central’s underground tunnels.",2014-07-06
None,9781101597781,FIELD OF PREY,John Sandford,19,0,http://www.amazon.com/Field-Prey-John-Sandford-ebook/dp/B00FX7UL72?tag=NYTBS-20,combined-print-and-e-book-fiction,Lucas Davenport investigates when multiple bodies are found in a Minnesota cornfield.,2014-07-06
0062134698,9780062134691,SECOND WATCH,J A Jance,20,0,http://www.amazon.com/Second-Watch-J-Beaumont-Novel-ebook/dp/B009NG2DHA?tag=NYTBS-20,combined-print-and-e-book-fiction,The investigator J. P. Beaumont has disturbing dreams about his early days on the Seattle P.D. and his time in Vietnam.,2014-07-06
,9780316405409,INVISIBLE,James Patterson and David Ellis,1,1,http://www.amazon.com/Invisible-James-Patterson-ebook/dp/B00FPQA7O8?tag=NYTBS-20,combined-print-and-e-book-fiction,"Searching for her sister’s killer, a former F.B.I. researcher finds a link between scores of unsolved cases.",2014-07-13
0345542940,9780345542946,TOP SECRET TWENTY-ONE,Janet Evanovich,2,2,http://www.amazon.com/Top-Secret-Twenty-One-Stephanie-Novel-ebook/dp/B00H1294XO?tag=NYTBS-20,combined-print-and-e-book-fiction,The New Jersey bounty hunter Stephanie Plum pursues a dealer who sells more than used cars.,2014-07-13
None,9781460334539,THE PROMISE,Ron Carr,3,1,http://www.amazon.com/The-Promise-Book-Thunder-Point-ebook/dp/B00I66BQBC?tag=NYTBS-20,combined-print-and-e-book-fiction,"Love blossoms between a widowed doctor in Thunder Point, Ore., and the physician’s assistant applying for a job at his clinic.",2014-07-13
,9780316206914,THE SILKWORM,Robert Galbraith,4,2,http://www.amazon.com/The-Silkworm-Cormoran-Strike-Novel-ebook/dp/B00IJJUIOM?tag=NYTBS-20,combined-print-and-e-book-fiction,"The private detective Cormoran Strike steps in when the author of a roman à clef set in literary London is murdered; by J. K. Rowling, writing pseudonymously.",2014-07-13
,9781101602614,WHEN DAY BREAKS,Maya Banks,5,1,http://www.amazon.com/When-Day-Breaks-KGI-Novel-ebook/dp/B00HDMM7JA?tag=NYTBS-20,combined-print-and-e-book-fiction,"Swanson, part of an elite, family-run task force, is called upon to protect a supermodel.",2014-07-13
1460334574,9781460334577,UNTIL WE TOUCH,Susan Mallery,6,1,http://www.amazon.com/Until-Touch-Hqn-Susan-Mallery-ebook/dp/B00I66BQEO?tag=NYTBS-20,combined-print-and-e-book-fiction,"After a family tragedy, a P.R. executive keeps everyone in Fool’s Gold, Calif., at arm’s length. That includes the employee who has feelings for him.",2014-07-13
,9780316248679,THE GOLDFINCH,Donna Tartt,7,36,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,combined-print-and-e-book-fiction,"A painting smuggled out of the Metropolitan Museum of Art after a bombing becomes a boy’s prize, guilt and burden.",2014-07-13
1476754462,9781476754468,MR. MERCEDES,Stephen King,8,4,http://www.amazon.com/Mr-Mercedes-Novel-Stephen-King-ebook/dp/B00GEEB52S?tag=NYTBS-20,combined-print-and-e-book-fiction,"A driver plows into a crowd at a job fair, killing eight. The killer then taunts a suicidal ex-cop, who must stop a deadlier attack.",2014-07-13
1451617801,9781451617801,ALL FALL DOWN,Jennifer Weiner,9,2,http://www.amazon.com/All-Fall-Down-A-Novel-ebook/dp/B00DPM909W?tag=NYTBS-20,combined-print-and-e-book-fiction,A woman becomes addicted to pain medication.,2014-07-13
0307588378,9780307588371,GONE GIRL,Gillian Flynn,10,83,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,combined-print-and-e-book-fiction,A woman disappears on the day of her fifth anniversary; is her husband a killer?,2014-07-13
None,9780345547514,COP TOWN,Karin Slaughter,11,1,http://www.amazon.com/Cop-Town-Novel-Karin-Slaughter-ebook/dp/B00FO5YFUW?tag=NYTBS-20,combined-print-and-e-book-fiction,"In Atlanta in 1974, two women cops, both with something to prove, join in the search for a serial killer who is targeting the police.",2014-07-13
044024644X,9780440246442,WRITTEN IN MY OWN HEART'S BLOOD,Diana Gabaldon,12,3,http://www.amazon.com/Written-Own-Hearts-Blood-Outlander-ebook/dp/B00C8S9W0G?tag=NYTBS-20,combined-print-and-e-book-fiction,"In the eighth Outlander time-traveling romance, Jamie Fraser and his family face challenges in the 18th and 20th centuries.",2014-07-13
,9781476766737,RUSTY NAILED,Alice Clayton,13,1,http://www.amazon.com/Rusty-Nailed-The-Cocktail-Series-ebook/dp/B00GEEB23U?tag=NYTBS-20,combined-print-and-e-book-fiction,Caroline and Simon negotiate their new relationship while house-sitting in Sausalito; Book 2 of the Cocktail series.,2014-07-13
,9780062101204,ORPHAN TRAIN,Christina Baker Kline,14,23,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,combined-print-and-e-book-fiction,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s.,2014-07-13
None,9781420130140,KISS AND TELL,Fern Michaels,15,1,http://www.amazon.com/Kiss-Tell-SisterHood-Fern-Michaels-ebook/dp/B00I2W159I?tag=NYTBS-20,combined-print-and-e-book-fiction,"When a string of anonymous emails suggests shady dealings at an assisted-living facility, the Sisterhood members Myra Rutledge and Annie de Silva are ready to beat a con artist at his own game.",2014-07-13
,9781476746609,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,16,0,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,combined-print-and-e-book-fiction,The lives of a blind French girl and a gadget-obsessed German boy before and during World War II.,2014-07-13
1633500012,9781633500013,BREATHE WITH ME,Kristen Pro,17,0,http://www.amazon.com/Breathe-With-Me-Seattle-Book-ebook/dp/B00KYA9VYM?tag=NYTBS-20,combined-print-and-e-book-fiction,Book 7 of the With Me in Seattle series catches up on the Montgomery and Williams clans.,2014-07-13
,9781101636237,THE HUSBAND'S SECRET,Liane Moriarty,18,0,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,combined-print-and-e-book-fiction,A successful businesswoman and devoted wife and mother finds a letter that throws everything she's believed into doubt.,2014-07-13
0553897845,9780553897845,A GAME OF THRONES,George R R Martin,19,0,http://www.amazon.com/Game-Thrones-Song-Fire-Book-ebook/dp/B000QCS8TW?tag=NYTBS-20,combined-print-and-e-book-fiction,"In the frozen wastes to the north of Winterfell, sinister and supernatural forces are mustering. Basis of the HBO series.",2014-07-13
None,A00B00K8HWYOA,"LOVE, LAUGHTER, AND HAPPILY EVER AFTERS COLLECTION",Violet Duke,20,0,,combined-print-and-e-book-fiction,"A collection of eight romantic novels, from funny and sweet to steamy and heartfelt.",2014-07-13
,9780316405409,INVISIBLE,James Patterson and David Ellis,1,2,http://www.amazon.com/Invisible-James-Patterson-ebook/dp/B00FPQA7O8?tag=NYTBS-20,combined-print-and-e-book-fiction,"Searching for her sister’s killer, a former F.B.I. researcher finds a link between scores of unsolved cases.",2014-07-20
0345542940,9780345542946,TOP SECRET TWENTY-ONE,Janet Evanovich,2,3,http://www.amazon.com/Top-Secret-Twenty-One-Stephanie-Novel-ebook/dp/B00H1294XO?tag=NYTBS-20,combined-print-and-e-book-fiction,The New Jersey bounty hunter Stephanie Plum pursues a dealer who sells more than used cars.,2014-07-20
,9780316206914,THE SILKWORM,Robert Galbraith,3,3,http://www.amazon.com/The-Silkworm-Cormoran-Strike-Novel-ebook/dp/B00IJJUIOM?tag=NYTBS-20,combined-print-and-e-book-fiction,"The private detective Cormoran Strike steps in when the author of a roman à clef set in literary London is murdered; by J. K. Rowling, writing pseudonymously.",2014-07-20
1476759596,9781476759593,BEAUTIFUL OBLIVION,Jamie McGuire,4,1,http://www.amazon.com/Beautiful-Oblivion-Maddox-Brothers-Series-ebook/dp/B00IBHSB8M?tag=NYTBS-20,combined-print-and-e-book-fiction,"Just when Trenton Maddox thinks his life is returning to normal, he sets eyes on Cami Camlin; a Maddox Brothers novel.",2014-07-20
034554594X,9780345545947,THE CITY,Dean Koontz,5,1,http://www.amazon.com/The-City-Novel-Dean-Koontz-ebook/dp/B00GQAETIC?tag=NYTBS-20,combined-print-and-e-book-fiction,"A musician, part of a famous family, looks back over the events of his life, beginning during his childhood in the 1960s.",2014-07-20
,9780316248679,THE GOLDFINCH,Donna Tartt,6,37,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,combined-print-and-e-book-fiction,"A painting smuggled out of the Metropolitan Museum of Art after a bombing becomes a boy’s prize, guilt and burden.",2014-07-20
,9780804180672,THE NEIGHBOR,Dean Koontz,7,1,http://www.amazon.com/Neighbor-Short-Story-Kindle-Single-ebook/dp/B00KAFX90I?tag=NYTBS-20,combined-print-and-e-book-fiction,"In 1967, a secretive new neighbor takes up residence next door to a young brother and sister in a troubled family; an e-book short-story prequel to ""The City.""",2014-07-20
0307588378,9780307588371,GONE GIRL,Gillian Flynn,8,84,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,combined-print-and-e-book-fiction,A woman disappears on the day of her fifth anniversary; is her husband a killer?,2014-07-20
,9781311437068,SPICE BOX,"Raine Miller, Cathryn Fox and others",9,1,,combined-print-and-e-book-fiction,A collection of 16 steamy stories.,2014-07-20
1476754462,9781476754468,MR. MERCEDES,Stephen King,10,5,http://www.amazon.com/Mr-Mercedes-Novel-Stephen-King-ebook/dp/B00GEEB52S?tag=NYTBS-20,combined-print-and-e-book-fiction,"A driver plows into a crowd at a job fair, killing eight. The killer then taunts a suicidal ex-cop, who must stop a deadlier attack.",2014-07-20
1451617801,9781451617801,ALL FALL DOWN,Jennifer Weiner,11,3,http://www.amazon.com/All-Fall-Down-A-Novel-ebook/dp/B00DPM909W?tag=NYTBS-20,combined-print-and-e-book-fiction,A woman becomes addicted to pain medication.,2014-07-20
,9780345535917,THE ESCAPE,Mary Balogh,12,1,http://www.amazon.com/Escape-Survivors-Club-Mary-Balogh/dp/0345536061?tag=NYTBS-20,combined-print-and-e-book-fiction,"After the Napoleonic wars, a hopeful widow and a resilient war hero discover the promise of love’s magic and new beginnings.",2014-07-20
,9780698152007,ONE PLUS ONE,Jojo Moyes,13,1,http://www.amazon.com/One-Plus-A-Novel-ebook/dp/B00G3L7VPC?tag=NYTBS-20,combined-print-and-e-book-fiction,An obnoxious tech millionaire comes to the rescue of a single mom and her kids heading for a math contest.,2014-07-20
,9780062101204,ORPHAN TRAIN,Christina Baker Kline,14,24,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,combined-print-and-e-book-fiction,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s.,2014-07-20
044024644X,9780440246442,WRITTEN IN MY OWN HEART'S BLOOD,Diana Gabaldon,15,4,http://www.amazon.com/Written-Own-Hearts-Blood-Outlander-ebook/dp/B00C8S9W0G?tag=NYTBS-20,combined-print-and-e-book-fiction,"In the eighth Outlander time-traveling romance, Jamie Fraser and his family face challenges in the 18th and 20th centuries.",2014-07-20
,9781476746609,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,16,0,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,combined-print-and-e-book-fiction,The lives of a blind French girl and a gadget-obsessed German boy before and during World War II.,2014-07-20
,9781101612941,TOWER LORD,Anthony Ryan,17,0,http://www.amazon.com/Tower-Lord-Ravens-Shadow-Novel/dp/0425265625?tag=NYTBS-20,combined-print-and-e-book-fiction,"Vaelin Al Sorna will find to his great regret that when faced with annihilation, even the most reluctant hand must eventually draw a sword; a Raven’s Shadow novel.",2014-07-20
,9780993721694,PULSE - PART FOUR,Deborah Bladon,18,0,http://www.amazon.com/Pulse-Part-Four-Series-Book-ebook/dp/B00LF56Y3Q?tag=NYTBS-20,combined-print-and-e-book-fiction,"As Jessica weaves her way through a maze of lies, half-truths and coincidences, she begins to see everyone in her world for who they really are; the conclusion to the series.",2014-07-20
0345541839,9780345541833,FOR ALL TIME,Jude Deveraux,19,0,http://www.amazon.com/For-All-Time-Nantucket-Trilogy-ebook/dp/B00HP3POC4?tag=NYTBS-20,combined-print-and-e-book-fiction,The second novel in the Nantucket Brides trilogy features another generation of the Montgomery-Taggerts.,2014-07-20
,9781460334539,THE PROMISE,Ron Carr,20,0,http://www.amazon.com/The-Promise-Book-Thunder-Point-ebook/dp/B00I66BQBC?tag=NYTBS-20,combined-print-and-e-book-fiction,"Love blossoms between a widowed doctor in Thunder Point, Ore., and the physician’s assistant who applies for a job at his clinic.",2014-07-20
,9781476717142,ACT OF WAR,Brad Thor,1,1,http://www.amazon.com/Act-War-Thriller-Brad-Thor/dp/1476717125?tag=NYTBS-20,combined-print-and-e-book-fiction,The counterterrorism operative Scot Harvath undertakes two dangerous missions as America faces an imminent attack.,2014-07-27
,9780698165786,POWER PLAY,Catherine Coulter,2,1,http://www.amazon.com/Power-Play-FBI-Thriller-Book-ebook/dp/B00G3L0ZVY?tag=NYTBS-20,combined-print-and-e-book-fiction,The F.B.I. agents Dillon Savich and Lacey Sherlock are out to discover who is trying to kill the ambassador to Britain.,2014-07-27
0307588386,9780307588388,GONE GIRL,Gillian Flynn,3,85,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,combined-print-and-e-book-fiction,A woman disappears on the day of her fifth anniversary; is her husband a killer?,2014-07-27
,9780316405409,INVISIBLE,James Patterson and David Ellis,4,3,http://www.amazon.com/Invisible-James-Patterson-ebook/dp/B00FPQA7O8?tag=NYTBS-20,combined-print-and-e-book-fiction,"Searching for her sister’s killer, a former F.B.I. researcher finds a link between scores of unsolved cases.",2014-07-27
0345542940,9780345542946,TOP SECRET TWENTY-ONE,Janet Evanovich,5,4,http://www.amazon.com/Top-Secret-Twenty-One-Stephanie-Novel-ebook/dp/B00H1294XO?tag=NYTBS-20,combined-print-and-e-book-fiction,The New Jersey bounty hunter Stephanie Plum pursues a dealer who sells more than used cars.,2014-07-27
,9780316248679,THE GOLDFINCH,Donna Tartt,6,38,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,combined-print-and-e-book-fiction,"A painting smuggled out of the Metropolitan Museum of Art after a bombing becomes a boy’s prize, guilt and burden.",2014-07-27
